t,x0,x1
34.92,-0.186529,-0.259518
34.93,-0.189125,-0.195191
34.94,-0.189125,-0.195191
34.95,-0.191077,-0.13006
34.96,-0.191077,-0.13006
34.97,-0.192377,-0.06434
34.98,-0.192377,-0.06434
34.99,-0.19302,0.00175226
35,-0.19302,0.00175226
35.01,-0.193003,0.0679985
35.02,-0.193003,0.0679985
35.03,-0.192323,0.134179
35.04,-0.192323,0.134179
35.05,-0.190981,0.200073
35.06,-0.190981,0.200073
35.07,-0.18898,0.265462
35.08,-0.18898,0.265462
35.09,-0.186326,0.330125
35.1,-0.186326,0.330125
35.11,-0.183025,0.393846
35.12,-0.183025,0.393846
35.13,-0.179086,0.45641
35.14,-0.179086,0.45641
35.15,-0.174522,0.517605
35.16,-0.174522,0.517605
35.17,-0.169346,0.577224
35.18,-0.169346,0.577224
35.19,-0.163574,0.635062
35.2,-0.163574,0.635062
35.21,-0.157223,0.690923
35.22,-0.157223,0.690923
35.23,-0.150314,0.744613
35.24,-0.150314,0.744613
35.25,-0.142868,0.795949
35.26,-0.142868,0.795949
35.27,-0.134908,0.844751
35.28,-0.134908,0.844751
35.29,-0.126461,0.89085
35.3,-0.126461,0.89085
35.31,-0.117552,0.934083
35.32,-0.117552,0.934083
35.33,-0.108211,0.974298
35.34,-0.108211,0.974298
35.35,-0.0984685,1.01135
35.36,-0.0984685,1.01135
35.37,-0.0883549,1.04511
35.38,-0.0883549,1.04511
35.39,-0.0779038,1.07545
35.4,-0.0779038,1.07545
35.41,-0.0671493,1.10227
35.42,-0.0671493,1.10227
35.43,-0.0561266,1.12545
35.44,-0.0561266,1.12545
35.45,-0.0448721,1.14492
35.46,-0.0448721,1.14492
35.47,-0.0334229,1.16059
35.48,-0.0334229,1.16059
35.49,-0.021817,1.17241
35.5,-0.021817,1.17241
35.51,-0.0100929,1.18032
35.52,-0.0100929,1.18032
35.53,0.00171033,1.18428
35.54,0.00171033,1.18428
35.55,0.0135532,1.18427
35.56,0.0135532,1.18427
35.57,0.0253959,1.18028
35.58,0.0253959,1.18028
35.59,0.0371987,1.1723
35.6,0.0371987,1.1723
35.61,0.0489217,1.16036
35.62,0.0489217,1.16036
35.63,0.0605253,1.14447
35.64,0.0605253,1.14447
35.65,0.07197,1.12469
35.66,0.07197,1.12469
35.67,0.0832168,1.10105
35.68,0.0832168,1.10105
35.69,0.0942274,1.07365
35.7,0.0942274,1.07365
35.71,0.104964,1.04254
35.72,0.104964,1.04254
35.73,0.115389,1.00782
35.74,0.115389,1.00782
35.75,0.125467,0.969609
35.76,0.125467,0.969609
35.77,0.135164,0.92801
35.78,0.135164,0.92801
35.79,0.144444,0.883155
35.8,0.144444,0.883155
35.81,0.153275,0.835185
35.82,0.153275,0.835185
35.83,0.161627,0.784251
35.84,0.161627,0.784251
35.85,0.16947,0.730513
35.86,0.16947,0.730513
35.87,0.176775,0.674142
35.88,0.176775,0.674142
35.89,0.183516,0.61532
35.9,0.183516,0.61532
35.91,0.189669,0.554234
35.92,0.189669,0.554234
35.93,0.195212,0.491083
35.94,0.195212,0.491083
35.95,0.200122,0.426071
35.96,0.200122,0.426071
35.97,0.204383,0.359411
35.98,0.204383,0.359411
35.99,0.207977,0.29132
36,0.207977,0.29132
36.01,0.21089,0.222021
36.02,0.21089,0.222021
36.03,0.213111,0.151744
36.04,0.213111,0.151744
36.05,0.214628,0.0807203
36.06,0.214628,0.0807203
36.07,0.215435,0.00918533
36.08,0.215435,0.00918533
36.09,0.215527,-0.0626226
36.1,0.215527,-0.0626226
36.11,0.214901,-0.134464
36.12,0.214901,-0.134464
36.13,0.213556,-0.206097
36.14,0.213556,-0.206097
36.15,0.211495,-0.277282
36.16,0.211495,-0.277282
36.17,0.208723,-0.347779
36.18,0.208723,-0.347779
36.19,0.205245,-0.417349
36.2,0.205245,-0.417349
36.21,0.201071,-0.485755
36.22,0.201071,-0.485755
36.23,0.196214,-0.552765
36.24,0.196214,-0.552765
36.25,0.190686,-0.618149
36.26,0.190686,-0.618149
36.27,0.184505,-0.681682
36.28,0.184505,-0.681682
36.29,0.177688,-0.743145
36.3,0.177688,-0.743145
36.31,0.170256,-0.802325
36.32,0.170256,-0.802325
36.33,0.162233,-0.859017
36.34,0.162233,-0.859017
36.35,0.153643,-0.91302
36.36,0.153643,-0.91302
36.37,0.144513,-0.964145
36.38,0.144513,-0.964145
36.39,0.134871,-1.01221
36.4,0.134871,-1.01221
36.41,0.124749,-1.05705
36.42,0.124749,-1.05705
36.43,0.114179,-1.09849
36.44,0.114179,-1.09849
36.45,0.103194,-1.13639
36.46,0.103194,-1.13639
36.47,0.0918299,-1.1706
36.48,0.0918299,-1.1706
36.49,0.0801239,-1.20101
36.5,0.0801239,-1.20101
36.51,0.0681138,-1.22749
36.52,0.0681138,-1.22749
36.53,0.0558389,-1.24994
36.54,0.0558389,-1.24994
36.55,0.0433395,-1.26828
36.56,0.0433395,-1.26828
36.57,0.0306567,-1.28242
36.58,0.0306567,-1.28242
36.59,0.0178326,-1.2923
36.6,0.0178326,-1.2923
36.61,0.00490954,-1.29788
36.62,0.00490954,-1.29788
36.63,-0.00806927,-1.29912
36.64,-0.00806927,-1.29912
36.65,-0.0210605,-1.29601
36.66,-0.0210605,-1.29601
36.67,-0.0340206,-1.28853
36.68,-0.0340206,-1.28853
36.69,-0.0469058,-1.27669
36.7,-0.0469058,-1.27669
36.71,-0.0596727,-1.26053
36.72,-0.0596727,-1.26053
36.73,-0.072278,-1.24007
36.74,-0.072278,-1.24007
36.75,-0.0846787,-1.21537
36.76,-0.0846787,-1.21537
36.77,-0.0968324,-1.1865
36.78,-0.0968324,-1.1865
36.79,-0.108697,-1.15354
36.8,-0.108697,-1.15354
36.81,-0.120233,-1.11658
36.82,-0.120233,-1.11658
36.83,-0.131399,-1.07574
36.84,-0.131399,-1.07574
36.85,-0.142156,-1.03113
36.86,-0.142156,-1.03113
36.87,-0.152467,-0.982894
36.88,-0.152467,-0.982894
36.89,-0.162296,-0.931173
36.9,-0.162296,-0.931173
36.91,-0.171608,-0.87613
36.92,-0.171608,-0.87613
36.93,-0.180369,-0.817936
36.94,-0.180369,-0.817936
36.95,-0.188549,-0.756774
36.96,-0.188549,-0.756774
36.97,-0.196117,-0.692837
36.98,-0.196117,-0.692837
36.99,-0.203045,-0.626327
37,-0.203045,-0.626327
37.01,-0.209308,-0.557457
37.02,-0.209308,-0.557457
37.03,-0.214883,-0.486448
37.04,-0.214883,-0.486448
37.05,-0.219747,-0.413529
37.06,-0.219747,-0.413529
37.07,-0.223882,-0.338934
37.08,-0.223882,-0.338934
37.09,-0.227272,-0.262908
37.1,-0.227272,-0.262908
37.11,-0.229901,-0.185697
37.12,-0.229901,-0.185697
37.13,-0.231758,-0.107554
37.14,-0.231758,-0.107554
37.15,-0.232833,-0.0287365
37.16,-0.232833,-0.0287365
37.17,-0.233121,0.0504967
37.18,-0.233121,0.0504967
37.19,-0.232616,0.129883
37.2,-0.232616,0.129883
37.21,-0.231317,0.20916
37.22,-0.231317,0.20916
37.23,-0.229225,0.288062
37.24,-0.229225,0.288062
37.25,-0.226345,0.366327
37.26,-0.226345,0.366327
37.27,-0.222682,0.443691
37.28,-0.222682,0.443691
37.29,-0.218245,0.519895
37.3,-0.218245,0.519895
37.31,-0.213046,0.594681
37.32,-0.213046,0.594681
37.33,-0.207099,0.667796
37.34,-0.207099,0.667796
37.35,-0.200421,0.738991
37.36,-0.200421,0.738991
37.37,-0.193031,0.808023
37.38,-0.193031,0.808023
37.39,-0.184951,0.874654
37.4,-0.184951,0.874654
37.41,-0.176204,0.938655
37.42,-0.176204,0.938655
37.43,-0.166818,0.999805
37.44,-0.166818,0.999805
37.45,-0.15682,1.05789
37.46,-0.15682,1.05789
37.47,-0.146241,1.11271
37.48,-0.146241,1.11271
37.49,-0.135114,1.16406
37.5,-0.135114,1.16406
37.51,-0.123473,1.21177
37.52,-0.123473,1.21177
37.53,-0.111355,1.25567
37.54,-0.111355,1.25567
37.55,-0.0987985,1.2956
37.56,-0.0987985,1.2956
37.57,-0.0858426,1.3314
37.58,-0.0858426,1.3314
37.59,-0.0725286,1.36295
37.6,-0.0725286,1.36295
37.61,-0.0588991,1.39013
37.62,-0.0588991,1.39013
37.63,-0.0449978,1.41283
37.64,-0.0449978,1.41283
37.65,-0.0308694,1.43097
37.66,-0.0308694,1.43097
37.67,-0.0165597,1.44446
37.68,-0.0165597,1.44446
37.69,-0.00211513,1.45325
37.7,-0.00211513,1.45325
37.71,0.0124174,1.45729
37.72,0.0124174,1.45729
37.73,0.0269903,1.45656
37.74,0.0269903,1.45656
37.75,0.0415559,1.45103
37.76,0.0415559,1.45103
37.77,0.0560662,1.44071
37.78,0.0560662,1.44071
37.79,0.0704733,1.42563
37.8,0.0704733,1.42563
37.81,0.0847296,1.40581
37.82,0.0847296,1.40581
37.83,0.0987876,1.3813
37.84,0.0987876,1.3813
37.85,0.112601,1.35217
37.86,0.112601,1.35217
37.87,0.126122,1.3185
37.88,0.126122,1.3185
37.89,0.139307,1.2804
37.9,0.139307,1.2804
37.91,0.152111,1.23796
37.92,0.152111,1.23796
37.93,0.164491,1.19132
37.94,0.164491,1.19132
37.95,0.176404,1.14062
37.96,0.176404,1.14062
37.97,0.18781,1.08601
37.98,0.18781,1.08601
37.99,0.19867,1.02766
38,0.19867,1.02766
38.01,0.208947,0.96576
38.02,0.208947,0.96576
38.03,0.218605,0.900496
38.04,0.218605,0.900496
38.05,0.22761,0.832075
38.06,0.22761,0.832075
38.07,0.23593,0.760716
38.08,0.23593,0.760716
38.09,0.243537,0.686645
38.1,0.243537,0.686645
38.11,0.250404,0.6101
38.12,0.250404,0.6101
38.13,0.256505,0.531327
38.14,0.256505,0.531327
38.15,0.261818,0.450581
38.16,0.261818,0.450581
38.17,0.266324,0.368125
38.18,0.266324,0.368125
38.19,0.270005,0.284225
38.2,0.270005,0.284225
38.21,0.272847,0.199157
38.22,0.272847,0.199157
38.23,0.274839,0.1132
38.24,0.274839,0.1132
38.25,0.275971,0.026637
38.26,0.275971,0.026637
38.27,0.276237,-0.0602468
38.28,0.276237,-0.0602468
38.29,0.275635,-0.147163
38.3,0.275635,-0.147163
38.31,0.274163,-0.233824
38.32,0.274163,-0.233824
38.33,0.271825,-0.319939
38.34,0.271825,-0.319939
38.35,0.268626,-0.405221
38.36,0.268626,-0.405221
38.37,0.264573,-0.489384
38.38,0.264573,-0.489384
38.39,0.25968,-0.572143
38.4,0.25968,-0.572143
38.41,0.253958,-0.65322
38.42,0.253958,-0.65322
38.43,0.247426,-0.732339
38.44,0.247426,-0.732339
38.45,0.240103,-0.809231
38.46,0.240103,-0.809231
38.47,0.23201,-0.883634
38.48,0.23201,-0.883634
38.49,0.223174,-0.955291
38.5,0.223174,-0.955291
38.51,0.213621,-1.02396
38.52,0.213621,-1.02396
38.53,0.203381,-1.08939
38.54,0.203381,-1.08939
38.55,0.192488,-1.15137
38.56,0.192488,-1.15137
38.57,0.180974,-1.20967
38.58,0.180974,-1.20967
38.59,0.168877,-1.26409
38.6,0.168877,-1.26409
38.61,0.156236,-1.31443
38.62,0.156236,-1.31443
38.63,0.143092,-1.36053
38.64,0.143092,-1.36053
38.65,0.129487,-1.4022
38.66,0.129487,-1.4022
38.67,0.115465,-1.43929
38.68,0.115465,-1.43929
38.69,0.101072,-1.47168
38.7,0.101072,-1.47168
38.71,0.0863551,-1.49923
38.72,0.0863551,-1.49923
38.73,0.0713628,-1.52184
38.74,0.0713628,-1.52184
38.75,0.0561445,-1.53942
38.76,0.0561445,-1.53942
38.77,0.0407503,-1.55189
38.78,0.0407503,-1.55189
38.79,0.0252314,-1.5592
38.8,0.0252314,-1.5592
38.81,0.00963943,-1.5613
38.82,0.00963943,-1.5613
38.83,-0.0059736,-1.55818
38.84,-0.0059736,-1.55818
38.85,-0.0215554,-1.54983
38.86,-0.0215554,-1.54983
38.87,-0.0370537,-1.53625
38.88,-0.0370537,-1.53625
38.89,-0.0524162,-1.51748
38.9,-0.0524162,-1.51748
38.91,-0.067591,-1.49357
38.92,-0.067591,-1.49357
38.93,-0.0825267,-1.46457
38.94,-0.0825267,-1.46457
38.95,-0.0971724,-1.43058
38.96,-0.0971724,-1.43058
38.97,-0.111478,-1.39168
38.98,-0.111478,-1.39168
38.99,-0.125395,-1.34799
39,-0.125395,-1.34799
39.01,-0.138875,-1.29965
39.02,-0.138875,-1.29965
39.03,-0.151871,-1.24679
39.04,-0.151871,-1.24679
39.05,-0.164339,-1.18959
39.06,-0.164339,-1.18959
39.07,-0.176235,-1.12822
39.08,-0.176235,-1.12822
39.09,-0.187517,-1.06287
39.1,-0.187517,-1.06287
39.11,-0.198146,-0.993742
39.12,-0.198146,-0.993742
39.13,-0.208084,-0.921064
39.14,-0.208084,-0.921064
39.15,-0.217294,-0.845064
39.16,-0.217294,-0.845064
39.17,-0.225745,-0.765986
39.18,-0.225745,-0.765986
39.19,-0.233405,-0.684084
39.2,-0.233405,-0.684084
39.21,-0.240246,-0.599624
39.22,-0.240246,-0.599624
39.23,-0.246242,-0.51288
39.24,-0.246242,-0.51288
39.25,-0.251371,-0.424134
39.26,-0.251371,-0.424134
39.27,-0.255612,-0.333677
39.28,-0.255612,-0.333677
39.29,-0.258949,-0.241807
39.3,-0.258949,-0.241807
39.31,-0.261367,-0.148826
39.32,-0.261367,-0.148826
39.33,-0.262855,-0.0550409
39.34,-0.262855,-0.0550409
39.35,-0.263405,0.0392359
39.36,-0.263405,0.0392359
39.37,-0.263013,0.133691
39.38,-0.263013,0.133691
39.39,-0.261676,0.228008
39.4,-0.261676,0.228008
39.41,-0.259396,0.321872
39.42,-0.259396,0.321872
39.43,-0.256177,0.414967
39.44,-0.256177,0.414967
39.45,-0.252028,0.506978
39.46,-0.252028,0.506978
39.47,-0.246958,0.597594
39.48,-0.246958,0.597594
39.49,-0.240982,0.686506
39.5,-0.240982,0.686506
39.51,-0.234117,0.773412
39.52,-0.234117,0.773412
39.53,-0.226383,0.858014
39.54,-0.226383,0.858014
39.55,-0.217803,0.940021
39.56,-0.217803,0.940021
39.57,-0.208402,1.01915
39.58,-0.208402,1.01915
39.59,-0.198211,1.09512
39.6,-0.198211,1.09512
39.61,-0.18726,1.16768
39.62,-0.18726,1.16768
39.63,-0.175583,1.23657
39.64,-0.175583,1.23657
39.65,-0.163217,1.30153
39.66,-0.163217,1.30153
39.67,-0.150202,1.36236
39.68,-0.150202,1.36236
39.69,-0.136578,1.41881
39.7,-0.136578,1.41881
39.71,-0.12239,1.4707
39.72,-0.12239,1.4707
39.73,-0.107683,1.51783
39.74,-0.107683,1.51783
39.75,-0.0925048,1.56003
39.76,-0.0925048,1.56003
39.77,-0.0769044,1.59714
39.78,-0.0769044,1.59714
39.79,-0.060933,1.62902
39.8,-0.060933,1.62902
39.81,-0.0446428,1.65554
39.82,-0.0446428,1.65554
39.83,-0.0280874,1.6766
39.84,-0.0280874,1.6766
39.85,-0.0113214,1.6921
39.86,-0.0113214,1.6921
39.87,0.00559957,1.70198
39.88,0.00559957,1.70198
39.89,0.0226193,1.70617
39.9,0.0226193,1.70617
39.91,0.0396811,1.70466
39.92,0.0396811,1.70466
39.93,0.0567277,1.69742
39.94,0.0567277,1.69742
39.95,0.0737019,1.68446
39.96,0.0737019,1.68446
39.97,0.0905465,1.66579
39.98,0.0905465,1.66579
39.99,0.107204,1.64147
40,0.107204,1.64147
